"wikidata_code","birth","death","updated_death_date","approx_birth","approx_death","birth_min","birth_max","death_min","death_max","gender","level1_main_occ","name","un_subregion","birth_estimation","death_estimation","bigperiod_birth_graph_b","bigperiod_death_graph_b","curid","level2_main_occ","freq_main_occ","freq_second_occ","level2_second_occ","level3_main_occ","bigperiod_birth","bigperiod_death","wiki_readers_2015_2018","non_missing_score","total_count_words_b","number_wiki_editions","total_noccur_links_b","sum_visib_ln_5criteria","ranking_visib_5criteria","all_geography_groups","string_citizenship_raw_d","citizenship_1_b","citizenship_2_b","list_areas_of_rattach","area1_of_rattachment","area2_of_rattachment","list_wikipedia_editions","un_region","group_wikipedia_editions","bplo1","dplo1","bpla1","dpla1","pantheon_1","level3_all_occ","mid_point"
"Q2514828",NA,NA,NA,"century","century",301,500,401,500,"Male","Discovery/Science","Caelius_Aurelianus","Southern Europe",401,456.59497,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",2339269,"Academia",0.66666669,0.26666668,"Culture-core","physician","Missing","Missing",25635,3,10820,11,17,24.816393,94883,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_mismatchB1_P:_'Greece'","Roman_Empire","Missing","ptwiki|dewiki|plwiki|frwiki|enwiki|eswiki|cawiki|ukwiki|itwiki|ruwiki|zhwiki","Europe","grA",8.69999980926514,12.48277759552,36.1666679382324,41.8930549621582,0,"D:_physician_P:_physician_writer_medical_English_médecin_French_medico_Italian_arzt_medizinisch_kloster_German_médic_escritor_autor_Spanish_médic_escritor_Portuguese",428.797485
"Q25176141",429,NA,NA,"","century",429,429,401,500,"Male","Discovery/Science","Agricola_(Pelagianer)","",429,492.41635,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",9505275,"Academia",1,NA,"Missing","theologian","1.Ancient History Before 500AD","Missing",563,3,1153,1,3,15.47079,1825907,"","","","","","Missing","Missing","dewiki","","grB",NA,NA,NA,NA,0,"D:_theologian_P:_theologe_German",460.708175
"Q252849",NA,265,NA,"","",NA,NA,265,265,"Male","Discovery/Science","Celsus_(usurper)","",210,265,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",1939845,"Academia",0.40000001,0.2,"Explorer/Inventor/Developer","historian","Missing","1.Ancient History Before 500AD",13299,2,8586,9,1,21.261799,557872,"","","","","","Missing","Missing","dewiki|bgwiki|ruwiki|hywiki|srwiki|enwiki|itwiki|cawiki|ptwiki","","grA",NA,NA,NA,NA,0,"D:_historian_P:_rebel_scholar_invention_English_imperatore_Italian_usurpator_German_imperador_estudios_invençã_Portuguese",237.5
"Q2528551",NA,NA,NA,"century","",-300,-201,NA,NA,"Male","Discovery/Science","Aristo_of_Ceos","Southern Europe",-250.14249,-182,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",13528262,"Academia",0.75,NA,"Missing","philosopher","Missing","Missing",23460,3,7933,10,10,23.837925,143657,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","plwiki|elwiki|frwiki|ruwiki|enwiki|cawiki|fiwiki|itwiki|eswiki|nowiki","Europe","grA",24.3400001525879,23.7280559539795,37.6124992370605,37.9841651916504,0,"D:_philosopher_P:_philosopher_English_philosophe_French_filosofo_Italian_ ceo_filósof_biograf_Spanish",-216.071245
"Q253458",NA,NA,NA,"century","century",-400,-301,-300,-201,"Male","Discovery/Science","Aristyllus","Southern Europe",-350,-281.85751,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",2545884,"Academia",0.70588237,0.17647059,"Culture-core","astronomer","Missing","Missing",23090,3,13443,23,2,23.830282,332395,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","huwiki|cawiki|dawiki|dewiki|elwiki|enwiki|eowiki|eswiki|frwiki|glwiki|itwiki|lbwiki|ptwiki|ruwiki|shwiki|slwiki|svwiki|pnbwiki|afwiki|fawiki|rowiki|nlwiki|thwiki","Europe","grA",26.8332996368408,NA,37.75,NA,0,"D:_astronomer_mathematician_P:_astronomer_astronomy_English_astronome_French_astronomo_stella_scoprire_Italian_astronom_German_astrónomo_estrella_Spanish_astrônom_estrela_Portuguese_astronom_upptäck_Swedish",-315.928755
"Q25443400",337,361,NA,"","",337,337,361,361,"Male","Discovery/Science","Hermógenes_(prefeito_pretoriano)","",337,361,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",4943466,"Academia",0.33333334,0.33333334,"Military","estudos","1.Ancient History Before 500AD","1.Ancient History Before 500AD",212,3,1947,1,0,13.642984,2621030,"","","","","","Missing","Missing","ptwiki","","grB",NA,NA,NA,NA,0,"D:_P:_oficial_imperador_estudos_Portuguese",349
"Q25444424",NA,412,NA,"","",NA,NA,412,412,"Male","Discovery/Science","Donato_(huno)","",351,412,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",5030116,"Academia",0.33333334,0.33333334,"Nobility","historian","Missing","1.Ancient History Before 500AD",306,2,2207,1,0,13.84188,2517920,"","","","","","Missing","Missing","ptwiki","","grB",NA,NA,NA,NA,0,"D:_P:_nobre_embaixador_historiador_Portuguese",381.5
"Q25444496",NA,395,NA,"","",NA,NA,395,395,"Male","Discovery/Science","Hilário_(pintor)","",333,395,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",5036758,"Academia",0.60000002,0.2,"Nobility","philosopher","Missing","1.Ancient History Before 500AD",310,2,1882,1,0,13.695479,2600851,"","","","","","Missing","Missing","ptwiki","","grB",NA,NA,NA,NA,0,"D:_philosopher_P:_filósof_pintor_imperador_Portuguese",364
"Q25489664",1035,1094,NA,"","",1035,1035,1094,1094,"Male","Discovery/Science","Isaac_Albalia","",1035,1094,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",58305626,"Academia",0.80000001,0.2,"Other","astronomer","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",981,3,1905,2,0,15.544016,1847481,"","","","","","Missing","Missing","hewiki|enwiki","","grA",-4.76666688919067,NA,37.8833351135254,NA,0,"D:_astronomer_P:_mathematician_astronomer_astrologer_English",1064.5
"Q255275",-168,-103,NA,"","",-168,-168,-103,-103,"Male","Discovery/Science","Charmadas","Southern Europe",-168,-103,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",16145032,"Academia",0.6875,0.1875,"Other","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",10812,3,11129,11,2,22.189701,401746,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","huwiki|cawiki|dewiki|enwiki|frwiki|itwiki|ruwiki|fiwiki|ptwiki|ukwiki|elwiki","Europe","grA",NA,NA,NA,NA,0,"D:_philosopher_orator_P:_academic_philosopher_pupil_English_philosophe_disciple_French_filosofo_accademico_polo_Italian_philosoph_German_filósof_acadêmic_academia_Portuguese",-135.5
"Q2559200",NA,NA,NA,"","century",NA,NA,101,200,"Male","Discovery/Science","Oenomaus_of_Gadara","Southern Europe",84,150.73683,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",14103120,"Academia",0.77777779,NA,"Missing","philosopher","Missing","Missing",9727,2,8097,9,1,20.890495,584096,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","ptwiki|plwiki|elwiki|ruwiki|enwiki|cawiki|fiwiki|itwiki|frwiki","Europe","grA",35.6786117553711,NA,32.6552772521973,NA,0,"D:_philosopher_P:_philosophy_philosopher_oracle_English_philosophe_French_filosofo_tenente_Italian_filósof_Portuguese",117.368415
"Q2559639",NA,1081,NA,"century","",1001,1100,1081,1081,"Male","Discovery/Science","Wenrich_of_Trier","Western Europe",1011.2683,1081,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",6795407,"Academia",0.40000001,0.30000001,"Religious","theologian","Missing","2.Post-Classical History 501-1500AD",1613,3,2819,2,4,18.040871,778786,"Germany","'Germany'","Germany","","D:_'Germany'_matchB1_P:_'Germany'","Old_(before_year_1990_AD)_Germany","Missing","dewiki|enwiki","Europe","grA",NA,NA,NA,NA,0,"D:_theologian_philosopher_P:_ecclesiastic_political_writer_English_ leiter_kirche_papst_German",1046.13415
"Q256541",1175,1253,NA,"circa","",1175,1175,1253,1253,"Male","Discovery/Science","Robert_Grosseteste","Western Europe",1175,1253,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",94721,"Academia",0.58064514,0.25806451,"Religious","theologian","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",264069,3,33551,34,52,30.430473,11291,"United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom_of_Great_Britain_and_Northern_Ireland","'Kingdom_of_England'_'United_Kingdom'","United_Kingdom","","D:_'Kingdom_of_England'_'United_Kingdom'_matchB1_P:_'England'","United_Kingdom","Missing","huwiki|cawiki|cswiki|dewiki|enwiki|eswiki|fiwiki|frwiki|glwiki|itwiki|jawiki|kowiki|lawiki|lbwiki|nlwiki|nowiki|plwiki|ruwiki|skwiki|slwiki|svwiki|ukwiki|zhwiki|hewiki|idwiki|viwiki|hywiki|arwiki|euwiki|hiwiki|ptwiki|trwiki|etwiki|eowiki","Europe","grA",1.27400004863739,-0.550000011920929,52.318000793457,53.25,0,"D:_theologian_priest_philosopher_writer_mathematician_P:_statesman_philosopher_theologian_English_érudit_franciscain_évêque_French_vescovo_teologo_scienziato_Italian_theologe_philosoph_bischof_German_franciscan_filósof_erudito_Spanish_intelectual_astronom_trono_Portuguese_statsman_biskop_teolog_Swedish",1214
"Q2572655",NA,NA,NA,"century","century",-300,-201,-200,-101,"Male","Discovery/Science","Aristocreon","Southern Europe",-250,-181.85751,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",14132458,"Academia",0.77777779,0.22222222,"Religious","philosopher","Missing","Missing",14018,3,9261,5,1,21.166965,576491,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","euwiki|ruwiki|enwiki|eswiki|frwiki","Europe","grA",NA,NA,NA,NA,0,"D:_philosopher_P:_philosopher_English_philosophe_disciple_jésus_French_filósof_filosof_filosofía_Spanish",-215.928755
"Q257866",NA,NA,NA,"century","century",-300,-201,-300,-201,"Male","Discovery/Science","Grauballe_Man","Northern Europe",-250,-205.57722,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",4435807,"Academia",1,NA,"Missing","research","Missing","Missing",520342,3,16452,18,1,26.508099,400269,"","","Denmark","","P:_'Denmark'_can't_verifyB1","Denmark","Missing","huwiki|dawiki|dewiki|enwiki|eowiki|eswiki|itwiki|ndswiki|nlwiki|nowiki|plwiki|ruwiki|svwiki|ukwiki|jawiki|cswiki|frwiki|bewiki","Europe","grA",NA,NA,NA,NA,0,"D:_P:_research_English_enseignement_French",-227.78861
"Q260951",-400,NA,NA,"","",-400,-400,NA,NA,"Male","Discovery/Science","Dinon","Southern Europe",-400,-332,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",4690891,"Academia",0.42857143,0.2857143,"Culture-core","historian","1.Ancient History Before 500AD","Missing",14598,3,9181,12,6,23.224773,210417,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","huwiki|enwiki|dewiki|bgwiki|fawiki|frwiki|eswiki|cawiki|ukwiki|itwiki|elwiki|ruwiki","Europe","grA",27.1422214508057,27.1422214508057,38.1155548095703,38.1155548095703,0,"D:_historian_writer_P:_historian_chronicler_author_English_historien_jésus_auteur_French_storico_Italian_schreiber_German_historiador_padre_Spanish",-366
"Q2610597",-469,-399,NA,"","",-469,-469,-399,-399,"Male","Discovery/Science","Euthydemos_(Sophist)","Southern Europe",-469,-399,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",2972458,"Academia",0.83333331,0.16666667,"Family","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",3801,3,3227,3,0,17.709984,1206726,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","dewiki|itwiki|etwiki","Europe","grB",26.0166664123535,NA,38.4000015258789,NA,0,"D:_philosopher_P:_retore_filosofo_maestro_Italian_bruder_German",-434
"Q261224",NA,NA,NA,"century","",-200,-1,NA,NA,"Male","Discovery/Science","Asclepiodotus_(philosopher)","Southern Europe",-100.14248,-32,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",2063203,"Academia",0.52631581,0.31578946,"Culture-core","philosopher","Missing","Missing",8500,3,10683,9,14,23.33543,170590,"","","Greece","Italy","P:_'Greece'_'Italy'_can't_verifyB1B2","Greece","Italy","dewiki|cawiki|enwiki|frwiki|huwiki|itwiki|ptwiki|eswiki|mwlwiki","Europe","grA",NA,NA,NA,NA,0,"D:_philosopher_writer_writer_P:_ writer_philosopher_pupil_English_philosophe_jésus_French_filosofo_Italian_militär_philosoph_German_filosof_filosofía_filósof_Spanish_ escritor_filósof_Portuguese",-66.07124
"Q2617709",-400,NA,NA,"","",-400,-400,NA,NA,"Male","Discovery/Science","Alexinus","Southern Europe",-400,-332,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",13986078,"Academia",0.77777779,NA,"Missing","philosopher","1.Ancient History Before 500AD","Missing",7401,3,9841,11,4,22.198669,317071,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","enwiki|cawiki|frwiki|fiwiki|dewiki|ptwiki|etwiki|bgwiki|itwiki|idwiki|elwiki","Europe","grA",21.5,NA,37.6666679382324,NA,0,"D:_philosopher_P:_philosopher_olympian_disciples_English_philosophe_French_filosofo_Italian_philosoph_German_filósof_Portuguese",-366
"Q261909",NA,NA,NA,"century","century",-500,-401,-500,-301,"Male","Discovery/Science","Meton_of_Athens","Southern Europe",-450,-381.85751,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",1795295,"Academia",0.68181819,0.18181819,"Explorer/Inventor/Developer","astronomer","Missing","Missing",72983,3,14920,27,7,26.220207,100255,"Old_regimes_in_/_of_Greece","'Classical_Athens'","Greece","","D:_'Classical_Athens'_matchB1_P:_'Greece'","Greece","Missing","huwiki|cawiki|dewiki|elwiki|enwiki|eswiki|fawiki|frwiki|hewiki|hrwiki|itwiki|jawiki|nlwiki|plwiki|ptwiki|ruwiki|shwiki|slwiki|svwiki|trwiki|ukwiki|zhwiki|mgwiki|cswiki|glwiki|afwiki|skwiki","Europe","grA",23.7280559539795,NA,37.9841651916504,NA,0,"D:_astronomer_engineer_mathematician_P:_mathematician_astronomer_engineer_English_astronome_jésus_French_astronomo_matematico_Italian_astronom_German_matemátic_astrónomo_ingenier_Spanish_astrônom_engenheir_matemátic_Portuguese_astronom_cykel_Swedish",-415.928755
"Q261936",-120,-40,NA,"circa","",-120,-120,-40,-40,"Male","Discovery/Science","Asclepiades_of_Bithynia","Southern Europe",-120,-40,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",2071099,"Academia",0.9375,NA,"Missing","physician","1.Ancient History Before 500AD","1.Ancient History Before 500AD",69270,3,15564,20,9,26.145712,80077,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","huwiki|cawiki|dewiki|enwiki|eowiki|eswiki|fawiki|frwiki|hewiki|itwiki|nlwiki|plwiki|ptwiki|ruwiki|ukwiki|zhwiki|shwiki|elwiki|arwiki|hywiki","Europe","grA",31,12.48277759552,40.5,41.8930549621582,0,"D:_physician_P:_physician_medicine_physician_English_médecin_philosophe_médecine_French_medico_Italian_arzt_philosoph_German_médic_menor_medicina_Spanish_médic_científic_Portuguese",-80
"Q261966",200,NA,NA,"","century",200,200,201,400,"Male","Discovery/Science","Ptolemaios_(Platoniker)","Southern Europe",200,264.37466,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",5399734,"Academia",1,NA,"Missing","philosopher","1.Ancient History Before 500AD","Missing",1136,3,1577,2,3,16.887604,1088305,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","dewiki|cawiki","Europe","grB",NA,NA,NA,NA,0,"D:_philosopher_P:_philosoph_German",232.18733
"Q26204",-60,-7,NA,"circa","circa",-60,-60,-7,-7,"Male","Discovery/Science","Dionysius_of_Halicarnassus","Southern Europe",-60,-7,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",159387,"Academia",0.52173913,0.2173913,"Culture-core","historian","1.Ancient History Before 500AD","1.Ancient History Before 500AD",403161,3,26941,42,27,30.201948,11255,"","","Greece","Italy","P:_'Greece'_'Italy'_can't_verifyB1B2","Old_(before_year_1830_AD)_Greece","Old_(before_year_1861_AD)_Italy","zhwiki|plwiki|bswiki|frwiki|eswiki|itwiki|dewiki|idwiki|jawiki|mlwiki|sqwiki|elwiki|nlwiki|ptwiki|iswiki|skwiki|ruwiki|enwiki|rowiki|nowiki|cawiki|fiwiki|ukwiki|cswiki|bgwiki|kawiki|dawiki|hewiki|euwiki|svwiki|glwiki|shwiki|scnwiki|srwiki|huwiki|lawiki|slwiki|fawiki|mwlwiki|brwiki|hywiki|uzwiki","Europe","grA",27.4241676330566,27.4241676330566,37.0377769470215,37.0377769470215,1,"D:_historian_writer_orator_P:_historian_teacher_literary_English_historien_French_storico_insegnante_Italian_ schriftsteller_schreiber_German_historiador_crítico_profesor_Spanish_historiador_crítico_literário_Portuguese_historiker_lärare_regering_Swedish",-33.5
"Q262225",-400,-340,NA,"circa","circa",-400,-400,-340,-340,"Female","Discovery/Science","Arete_of_Cyrene","Southern Europe",-400,-340,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",3454408,"Academia",0.69999999,0.30000001,"Family","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",59947,3,12994,19,5,25.261095,149820,"","","Greece","Libya","P:_'Greece'_'Libya'_can't_verifyB1B2","Old_(before_year_1830_AD)_Greece","Old_(before_year_1951_AD)_Libya","ptwiki|iswiki|plwiki|ruwiki|frwiki|enwiki|nowiki|cawiki|fiwiki|dewiki|jawiki|elwiki|nlwiki|eswiki|dawiki|itwiki|mlwiki|etwiki|euwiki","Europe","grA",21.8500003814697,21.8500003814697,32.8166656494141,32.8166656494141,0,"D:_philosopher_P:_philosopher_daughter_English_philosophe_French_filosofa_Italian_philosoph_German_ hija_filósof_Spanish_ filha_Portuguese",-370
"Q2626808",-58,-4,NA,"","",-58,-58,-4,-4,"Male","Discovery/Science","Marcus_Porcius_Latro","Southern Europe",-58,-4,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",13161732,"Academia",0.5,0.5,"Other","rhetorician","1.Ancient History Before 500AD","1.Ancient History Before 500AD",7118,3,4932,6,5,21.112316,363703,"","","Spain","","P:_'Spain'_can't_verifyB1","Old_(before_year_1479_AD)_Spain","Missing","bgwiki|enwiki|eswiki|cawiki|ukwiki|itwiki","Europe","grA",-4.76666688919067,NA,37.8833351135254,NA,0,"D:_orator_P:_rhetorician_English_retore_Italian",-31
"Q2637222",NA,NA,NA,"century","century",-400,-301,-300,-201,"Female","Discovery/Science","Aesara","Southern Europe",-350,-281.28345,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",611036,"Academia",0.75,NA,"Missing","philosopher","Missing","Missing",15795,3,9493,10,1,21.91716,534080,"","","Greece","Italy","P:_'Greece'_'Italy'_can't_verifyB1B2","Greece","Italy","nlwiki|cawiki|enwiki|fiwiki|mlwiki|frwiki|mwlwiki|itwiki|ptwiki|eswiki","Europe","grA",15.9061107635498,17.1166667938232,40.2838897705078,39.0833320617676,0,"D:_philosopher_P:_philosopher_English_philosophe_jésus_auteur_French_filosofa_Italian_filosof_filosofía_filósof_Spanish_filósof_lei_Portuguese",-315.641725
"Q263812",NA,3,NA,"century","",-400,-301,3,3,"Female","Discovery/Science","Agnodice","Southern Europe",-65.716553,3,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",462243,"Academia",0.59090906,0.18181819,"Worker/Business (small)","ecologist","Missing","1.Ancient History Before 500AD",251314,3,16638,21,5,27.036781,116339,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","enwiki|dewiki|frwiki|eswiki|ruwiki|itwiki|nlwiki|ptwiki|svwiki|hewiki|arwiki|nowiki|kowiki|cawiki|idwiki|dawiki|alswiki|astwiki|elwiki|euwiki|mlwiki","Europe","grA",24.5941200256348,NA,38.5993194580078,NA,0,"D:_ecologist_midwife_physician_obstetrician_P:_midwife_physician_author_English_gynécologue_French_studi_medicina_Italian_ sklave_arzt_German_ mujer_médic_partera_Spanish_första kvinnliga_läkare_barn_Swedish",-31.3582765
"Q263892",314,393,NA,"circa","",314,314,393,393,"Male","Discovery/Science","Libanius","Southern Europe",314,393,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",49086,"Academia",0.57894737,0.21052632,"Culture-core","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",130112,3,20995,28,33,28.621925,23235.5,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_mismatchB1B2_P:_'Greece'_'Syria'","Roman_Empire","Missing","huwiki|arwiki|bgwiki|cawiki|cswiki|dewiki|elwiki|enwiki|eswiki|fiwiki|frwiki|hywiki|itwiki|lawiki|ltwiki|nlwiki|nowiki|plwiki|ptwiki|rowiki|ruwiki|shwiki|svwiki|ukwiki|trwiki|idwiki|fawiki|lfnwiki","Europe","grA",36.1816673278809,36.1816673278809,36.2047233581543,36.2047233581543,0,"D:_philosopher_writer_rhetorician_orator_P:_teacher_religious_English_filosofo_Italian_autor_offiziell_forschung_German_profesor_retórica_bajo_Spanish_filósof_professor_Portuguese",353.5
